trip_id,date,city,station_start,rider_type,bike_type,duration_min,weather,temperature_c
1417,2026-03-26,Bengaluru,BEN-07,Casual,Classic,31,Clear,26.4
1418,2026-03-26,Bengaluru,BEN-12,Casual,Classic,23,Clear,26.4
1419,2026-03-26,Bengaluru,BEN-10,Casual,Classic,35,Clear,26.4
1420,2026-03-26,Bengaluru,BEN-05,Member,Classic,17,Clear,26.4
1421,2026-03-26,Bengaluru,BEN-10,Member,Electric,20,Clear,26.4
1422,2026-03-26,Bengaluru,BEN-07,Casual,Classic,32,Clear,26.4
1423,2026-03-27,Coimbatore,COI-07,Casual,Electric,35,Clear,27.7
1424,2026-03-27,Coimbatore,COI-05,Member,Classic,20,Clear,27.7
1425,2026-03-27,Coimbatore,COI-01,Casual,Classic,24,Clear,27.7
1426,2026-03-27,Coimbatore,COI-05,Casual,Classic,29,Clear,27.7
1427,2026-03-27,Coimbatore,COI-05,Casual,Electric,21,Clear,27.7
1428,2026-03-27,Chennai,CHE-05,Member,Classic,19,Clear,31.8
1429,2026-03-27,Chennai,CHE-08,Member,Electric,15,Clear,31.8
1430,2026-03-27,Chennai,CHE-11,Member,Electric,16,Clear,31.8
1431,2026-03-27,Chennai,CHE-12,Member,Electric,20,Clear,31.8
1432,2026-03-27,Chennai,CHE-03,Member,Electric,14,Clear,31.8
1433,2026-03-27,Chennai,CHE-06,Member,Classic,11,Clear,31.8
1434,2026-03-27,Bengaluru,BEN-01,Member,Electric,20,Clear,26.5
1435,2026-03-27,Bengaluru,BEN-11,Member,Classic,23,Clear,26.5
1436,2026-03-27,Bengaluru,BEN-03,Member,Classic,16,Clear,26.5
1437,2026-03-27,Bengaluru,BEN-05,Member,Electric,21,Clear,26.5
1438,2026-03-27,Bengaluru,BEN-06,Member,Electric,12,Clear,26.5
1439,2026-03-28,Coimbatore,COI-07,Member,Classic,21,Clear,26.6
1440,2026-03-28,Coimbatore,COI-02,Member,Electric,32,Clear,26.6
1441,2026-03-28,Coimbatore,COI-09,Member,Classic,27,Clear,26.6
1442,2026-03-28,Coimbatore,COI-09,Casual,Electric,24,Clear,26.6
1443,2026-03-28,Coimbatore,COI-07,Casual,Electric,35,Clear,26.6
1444,2026-03-28,Coimbatore,COI-03,Casual,Classic,23,Clear,26.6
1445,2026-03-28,Chennai,CHE-06,Casual,Electric,50,Clear,28.3
1446,2026-03-28,Chennai,CHE-12,Member,Classic,18,Clear,28.3
1447,2026-03-28,Chennai,CHE-04,Casual,Classic,43,Clear,28.3
1448,2026-03-28,Chennai,CHE-02,Member,Classic,20,Clear,28.3
1449,2026-03-28,Chennai,CHE-08,Casual,Electric,41,Clear,28.3
1450,2026-03-28,Chennai,CHE-02,Casual,Classic,41,Clear,28.3
1451,2026-03-28,Bengaluru,BEN-11,Member,Classic,22,Cloudy,27.5
1452,2026-03-28,Bengaluru,BEN-02,Member,Classic,25,Cloudy,27.5
1453,2026-03-28,Bengaluru,BEN-06,Casual,Classic,45,Cloudy,27.5
1454,2026-03-28,Bengaluru,BEN-12,Member,Classic,20,Cloudy,27.5
1455,2026-03-28,Bengaluru,BEN-09,Casual,Electric,37,Cloudy,27.5
1456,2026-03-28,Bengaluru,BEN-09,Casual,Electric,45,Cloudy,27.5
1457,2026-03-28,Bengaluru,BEN-04,Casual,Classic,39,Cloudy,27.5
1458,2026-03-29,Coimbatore,COI-12,Casual,Classic,24,Rain,25.6
1459,2026-03-29,Coimbatore,COI-06,Member,Classic,8,Rain,25.6
1460,2026-03-29,Coimbatore,COI-11,Casual,Classic,24,Rain,25.6
1461,2026-03-29,Coimbatore,COI-04,Casual,Classic,20,Rain,25.6
1462,2026-03-29,Coimbatore,COI-06,Casual,Classic,29,Rain,25.6
1463,2026-03-29,Coimbatore,COI-12,Member,Classic,17,Rain,25.6
1464,2026-03-29,Coimbatore,COI-02,Member,Electric,18,Rain,25.6
1465,2026-03-29,Chennai,CHE-04,Casual,Electric,33,Clear,28.9
1466,2026-03-29,Chennai,CHE-07,Casual,Classic,22,Clear,28.9
1467,2026-03-29,Chennai,CHE-11,Member,Classic,26,Clear,28.9
1468,2026-03-29,Chennai,CHE-11,Casual,Classic,30,Clear,28.9
1469,2026-03-29,Chennai,CHE-02,Casual,Classic,26,Clear,28.9
1470,2026-03-29,Chennai,CHE-12,Member,Classic,26,Clear,28.9
1471,2026-03-29,Chennai,CHE-02,Casual,Classic,65,Clear,28.9
1472,2026-03-29,Chennai,CHE-04,Casual,Classic,28,Clear,28.9
1473,2026-03-29,Bengaluru,BEN-05,Casual,Classic,37,Clear,29.6
1474,2026-03-29,Bengaluru,BEN-07,Casual,Electric,27,Clear,29.6
1475,2026-03-29,Bengaluru,BEN-09,Casual,Electric,68,Clear,29.6
1476,2026-03-29,Bengaluru,BEN-02,Member,Electric,17,Clear,29.6
1477,2026-03-29,Bengaluru,BEN-01,Member,Classic,24,Clear,29.6
1478,2026-03-29,Bengaluru,BEN-02,Member,Classic,36,Clear,29.6
1479,2026-03-29,Bengaluru,BEN-06,Casual,Classic,46,Clear,29.6
1480,2026-03-29,Bengaluru,BEN-02,Member,Electric,29,Clear,29.6
1481,2026-03-29,Bengaluru,BEN-08,Casual,Electric,28,Clear,29.6
1482,2026-03-29,Bengaluru,BEN-08,Member,Electric,22,Clear,29.6
1483,2026-03-30,Coimbatore,COI-02,Member,Classic,19,Clear,29.6
1484,2026-03-30,Coimbatore,COI-07,Member,Classic,4,Clear,29.6
1485,2026-03-30,Coimbatore,COI-05,Member,Classic,21,Clear,29.6
1486,2026-03-30,Coimbatore,COI-07,Casual,Classic,43,Clear,29.6
1487,2026-03-30,Coimbatore,COI-11,Member,Electric,16,Clear,29.6
1488,2026-03-30,Chennai,CHE-03,Member,Classic,18,Cloudy,30.8
1489,2026-03-30,Chennai,CHE-10,Member,Classic,6,Cloudy,30.8
1490,2026-03-30,Chennai,CHE-05,Member,Electric,18,Cloudy,30.8
1491,2026-03-30,Chennai,CHE-06,Member,Classic,26,Cloudy,30.8
1492,2026-03-30,Chennai,CHE-11,Casual,Classic,36,Cloudy,30.8
1493,2026-03-30,Chennai,CHE-06,Member,Classic,16,Cloudy,30.8
1494,2026-03-30,Bengaluru,BEN-12,Member,Classic,21,Cloudy,26.2
1495,2026-03-30,Bengaluru,BEN-06,Member,Classic,18,Cloudy,26.2
1496,2026-03-30,Bengaluru,BEN-07,Member,Electric,19,Cloudy,26.2
1497,2026-03-30,Bengaluru,BEN-10,Member,Electric,17,Cloudy,26.2
1498,2026-03-31,Coimbatore,COI-08,Member,Classic,15,Rain,27.1
1499,2026-03-31,Coimbatore,COI-11,Member,Electric,9,Rain,27.1
1500,2026-03-31,Coimbatore,COI-06,Member,Electric,14,Rain,27.1
1501,2026-03-31,Chennai,CHE-05,Casual,Classic,35,Clear,30.7
1502,2026-03-31,Chennai,CHE-07,Member,Electric,15,Clear,30.7
1503,2026-03-31,Chennai,CHE-10,Casual,Electric,44,Clear,30.7
1504,2026-03-31,Chennai,CHE-02,Member,Classic,16,Clear,30.7
1505,2026-03-31,Chennai,CHE-02,Member,Classic,14,Clear,30.7
1506,2026-03-31,Chennai,CHE-05,Member,Classic,20,Clear,30.7
1507,2026-03-31,Bengaluru,BEN-09,Member,Classic,11,Cloudy,26.7
1508,2026-03-31,Bengaluru,BEN-12,Member,Classic,17,Cloudy,26.7
1509,2026-03-31,Bengaluru,BEN-12,Member,Classic,11,Cloudy,26.7
1510,2026-03-31,Bengaluru,BEN-11,Casual,Classic,32,Cloudy,26.7
1511,2026-03-31,Bengaluru,BEN-10,Member,Electric,19,Cloudy,26.7
1512,2026-03-31,Bengaluru,BEN-04,Casual,Classic,24,Cloudy,26.7
1513,2026-03-31,Bengaluru,BEN-05,Member,Classic,22,Cloudy,26.7
